index,question,reasoning,answer
574,"The free savings deposited for 18 months amounted to 9,300,000 KRW at maturity. Based on a simple annual interest rate of 3.5%, can you determine how much was deposited each month?","<think> 1. **Problem Condition Summary** - Maturity Amount = 9,300,000 KRW - Annual Interest Rate = 0.035 - Period = 18 months

Simplification of Monthly Simple Interest Calculation
Sum of interest periods with monthly payment x = 1 + 2 + … + 18 = 18 × (18 + 1)/2 = 171 months
Convert this to annual units = 171 / 12 = 14.25 years

Total Interest = x × Annual Interest Rate × Annual Unit Sum = x × 0.035 × 14.25 = x × 0.49875

Total Principal Sum = 18 × x

Total Maturity Amount = Principal Sum + Interest = 18x + 0.49875x = x * 18.49875

Monthly Savings Calculation
<calc>9300000 / 18.49875</calc><result>502,736.671396716</result>

</think>

<answer>502736.67</answer>",502736.67
575,"I am planning to take out a loan to cover the rent for living near the campus. The annual interest rate is 4.2%, and the interest accrued over one year is 420,000 won. How much was the loan amount?","<think>
If the borrowed amount is A, the interest is I, the interest rate is r, and the period is t, we can use the simple interest formula:
$$ I = A \times r \times t $$
Here, I is 420,000 won, r is 4.2% (i.e., 0.042), and t is 1 year.

To find the borrowed amount A, we can rearrange the formula:
$$ A = \frac{I}{r \times t} $$

Now, let's substitute the given values to calculate A:
<calc>420000 / (0.042 * 1)</calc> <result>10000000.0</result>

Therefore, the borrowed amount is 10,000,000 won.
</think>

<answer>
10000000.0
</answer>",10000000.0
576,"If you deposit 5,000,000 won in a regular savings account with a simple interest rate of 2.5% per year to save money for moving into an apartment, how much interest will you receive after one year?","<think>
Let's calculate the interest using the simple interest formula.
Simple Interest = Principal × Rate × Time

Here,
- The principal is 5,000,000 won.
- The rate is 2.5% per year, which is 0.025 in decimal form.
- The time is 1 year.

Therefore,
Interest = <calc>5000000 * 0.025 * 1</calc> <result>125000.0</result>
</think>
<answer>125000.0</answer>",125000.0
577,"To reduce household debt, I took out a loan for a year with simple interest, resulting in 56,250 won in interest. What should the loan amount be to receive an annual interest rate of 3.75%?","<think>When taking out a loan with simple interest, the interest is calculated using the following formula:

Interest = Principal × Interest Rate × Time

Here, the time is 1 year, so,

Interest = Principal × Interest Rate

The given interest is 56,250 KRW, and the interest rate is 3.75%. Expressing this in a formula,

56,250 = Principal × 0.0375

To find the principal, rearrange the formula excluding the principal,

Principal = 56,250 / 0.0375

Now, calculating this formula will give the loan amount.
<calc>56250 / 0.0375</calc> <result>1500000</result>
Therefore, to apply an annual interest rate of 3.75%, the loan amount must be 1,500,000 KRW.
</think>

<answer>
The loan amount must be 1,500,000 KRW.
</answer>",1500000.0
578,"If you take out a loan at a simple interest rate of 3.5% per year for 2 years to cover the immigration costs for your children and repay a total of 5,350,000 won, how much was the loan amount?","<think>
This problem involves calculating the loan amount using simple interest. The simple interest formula is as follows:

\[ A = P \times (1 + r \times t) \]

Where,
- \( A \) is the total repayment amount (5,350,000 KRW)
- \( P \) is the loan amount (the value to be found)
- \( r \) is the annual interest rate (3.5% or 0.035)
- \( t \) is the loan period (2 years)

Rearranging the formula for \( P \):

\[ P = \frac{A}{1 + r \times t} \]

Substituting into the equation:

<calc>5350000 / (1 + 0.035 * 2)</calc> <result>5000000.0</result>

Therefore, the loan amount is 5,000,000 KRW.
</think>
<answer>5000000.0</answer>",5000000.0
579,"How much interest can be earned by depositing 3,000,000 won in a fixed deposit for 2 years at a simple interest rate of 3.5% per annum?","<think>To calculate the interest earned by depositing a principal of 3,000,000 KRW in a fixed deposit for 2 years at simple interest, the following formula is used:

Simple interest formula: \( I = P \times r \times t \)

Where:
- \( I \) is the interest
- \( P \) is the principal (3,000,000 KRW)
- \( r \) is the annual interest rate (3.5% or 0.035)
- \( t \) is the time period (2 years)

Substituting the given values into the formula,
<calc>3000000 * 0.035 * 2</calc> <result>210000.0</result>

Therefore, the interest earned will be 210,000 KRW.</think>
<answer>210000.0</answer>",210000.0
580,"I took out a loan for two years to buy a house and ended up paying a total of 3,850,000 won in interest. If it was a simple interest loan at an annual rate of 3.85%, how much was the loan amount?","<think>
First, we need to calculate the principal using the simple interest formula. The simple interest formula is as follows:

Interest = Principal × Interest Rate × Time

Given values are:
- Interest = 3,850,000 KRW
- Interest Rate = 3.85% = 0.0385
- Time = 2 years

Using the formula to find the principal:

Principal = Interest / (Interest Rate × Time) = 3,850,000 / (0.0385 × 2) = 3,850,000 / 0.077 = 50,000,000 KRW

<calc>3850000 / (0.0385 * 2)</calc> <result>50000000</result>
</think>
<answer>The loan amount is 50,000,000 KRW.</answer>",50000000.0
581,How much interest will be accrued if you take out a personal business loan of 100 million KRW at an annual simple interest rate of 5.6% for 2 years for startup operating funds?,"<think>Simple interest is calculated annually at a fixed rate based on the principal amount. The interest calculation formula is as follows:

Interest = Principal × Interest Rate × Time Period

In the question, the principal is 100 million KRW (100,000,000 KRW), the annual interest rate is 5.6% (0.056), and the time period is 2 years.

Expressing this in a formula,
<calc>100000000 * 0.056 * 2</calc> <result>11200000.0</result>

Therefore, the interest accrued over 2 years is 11,200,000 KRW.</think>

<answer>11200000.0</answer>",11200000.0
582,"The amount of money earned from small farming after 2 years grows at an annual compound interest rate of 3.75%, resulting in a total of 2,537,918 won. What was the initial amount invested?","<think>
First, we need to calculate the initial investment amount using the compound interest formula. The compound interest formula is as follows:

Future Value = Initial Investment Amount × (1 + Interest Rate)^Period

Here,
Future Value = 2,537,918 KRW,
Interest Rate = 3.75% = 0.0375,
Period = 2 years.

Solving the formula for the initial investment amount:

Initial Investment Amount = Future Value / (1 + Interest Rate)^Period
Initial Investment Amount = <calc>2537918 / (1 + 0.0375)**2</calc> <result>2357769.66</result>
</think>
<answer>The initial amount invested was approximately 2,357,769.66 KRW.</answer>",2357769.66
583,"To prepare for the wedding, I want to receive a total of 336,000 won in interest over 2 years with a simple interest savings account. How much should I save each month at an annual interest rate of 3.5%?","<think>
To prepare for the wedding, we want to receive a total of 336,000 won in interest over 2 years with a simple interest savings account. The annual interest rate is 3.5%. Let's calculate the amount we need to save each month.

1. **Setting the period**: 2 years is a total of 24 months.

2. **Calculating the interest rate**: Converting the annual interest rate of 3.5% to a monthly interest rate,
   <calc>3.5 / 12 / 100</calc> <result>0.002916666666666667</result>

3. **Interest calculation method**: In the case of simple interest, the total interest is calculated as follows.
   Considering the average period, we use <calc>24 * 25 / 2</calc> <result>300</result>.

4. **Calculating the monthly savings amount**:
   <calc>336000 / (300 * 0.002916666666666667)</calc> <result>384000.0</result>
   
Therefore, you need to save 384,000 won each month to receive a total of 336,000 won in interest.
</think>
<answer>384000.0</answer>",384000.0
584,"I took out a personal loan at a simple annual interest rate of 4.5% for 2 years, and the total interest came out to be 225,000 won. In this case, can you calculate how much I initially borrowed?","<think>
First, we use the simple interest formula:

Interest (I) = Principal (P) × Rate (r) × Time (t)

The given values are as follows:
- Interest I = 225,000 KRW
- Rate r = 4.5% = 0.045
- Time t = 2 years

To find the principal, we rearrange the formula:

P = I / (r × t)

Substituting the values:

<calc>225000 / (0.045 * 2)</calc> <result>2500000.0</result>
</think>
<answer>2500000.0</answer>",2500000.0
585,How much interest can be earned by depositing 5 million won in a regular savings account at an annual simple interest rate of 3.75% for one year for a family trip?,"<think>
First, we use the simple interest calculation formula. Simple interest is calculated by multiplying the principal by the interest rate and then by the investment period.

Interest = Principal × Interest Rate × Time

Here,
- Principal = 5,000,000 KRW
- Interest Rate = 3.75% = 0.0375
- Time = 1 year

Therefore,
<calc>5000000 * 0.0375 * 1</calc> <result>187500.0</result>
</think>
<answer>187500.0</answer>",187500.0
586,"If you take out a loan of 5,000,000 won at a simple interest rate of 4.2% per year for 2 years to expand the CBD product promotion business, how much is the interest?","<think>
The given problem is to calculate the interest using simple interest. Simple interest is calculated only on the principal amount. The formula is as follows:

Interest = Principal × Rate × Time

Here, the principal is 5,000,000 KRW, the rate is 4.2% (0.042), and the time is 2 years. Therefore, substituting these values:

<calc>5000000 * 0.042 * 2</calc> <result>420000</result>
</think>
<answer>
The total interest is 420,000 KRW.
</answer>",420000.0
587,"If you deposit 1.5 million won, which is part of your monthly salary, into a free savings account with an annual simple interest rate of 3.75% for one year, what is the total interest?","<think>
First, we need to calculate the interest for each month's deposit. With an annual interest rate of 3.75%, the savings are deposited for one year, with a monthly deposit of 1.5 million KRW. When calculating with simple interest, we need to find the interest for each deposit amount from the first to the last deposit, corresponding to their respective periods.

The monthly interest rate is the annual 3.75% divided by 12 months:
<calc>3.75 / 12</calc> <result>0.3125</result>%

Therefore, to calculate the interest for each month's deposit for the respective number of months, we follow these steps:

1. Interest for the amount deposited in January: <calc>1500000 * 0.003125 * 12</calc> <result>56250</result>
2. Interest for the amount deposited in February: <calc>1500000 * 0.003125 * 11</calc> <result>51562.5</result>
3. Interest for the amount deposited in March: <calc>1500000 * 0.003125 * 10</calc> <result>46875</result>
4. ...
5. Interest for the amount deposited in December: <calc>1500000 * 0.003125 * 1</calc> <result>4687.5</result>

Generalizing this to calculate the total sum,
1500000 * (12 + 11 + 10 + ... + 1) * 0.003125

Here, (12 + 11 + 10 + ... + 1) is the sum of an arithmetic series, which is <calc>12 * (12 + 1) / 2</calc> <result>78</result>. Therefore,
<calc>1500000 * 78 * 0.003125</calc> <result>365625</result>

This is the calculation we need to perform.
</think>

<answer>
365625.0
</answer>",365625.0
588,"To save for an overseas trip, I saved money for 24 months, and with an annual simple interest rate of 2.5%, the total interest came out to be 45,000 won. How much did I deposit each month?","<think>
Given information:
- Total interest: 45,000 KRW
- Savings period: 24 months
- Annual interest rate (simple interest): 2.5%

Let's denote the monthly deposit amount as \( x \) KRW.

When calculating simple interest, the amount deposited each month accrues interest from the time of deposit until the end of the 24-month period. Therefore, the amount deposited in the first month accrues interest for 24 months, the second month for 23 months, ..., and the amount deposited in the 24th month accrues interest for 1 month.

The total interest is calculated as follows:
\[
\text{Interest} = x \times (24 + 23 + \dots + 1) \times \left(\frac{2.5}{100}\right) \times \left(\frac{1}{12}\right)
\]

Summing the arithmetic series:
\[
24 + 23 + \dots + 1 = \frac{24 \times 25}{2} = 300
\]

Thus, the equation is:
\[
45,000 = x \times 300 \times \left(\frac{2.5}{100}\right) \times \left(\frac{1}{12}\right)
\]

Solving for \( x \):
\[
x = \frac{45,000}{300 \times \frac{2.5}{100} \times \frac{1}{12}}
\]

Proceeding with the calculation:
\[
300 \times \frac{2.5}{100} \times \frac{1}{12} = 0.625
\]
\[
x = \frac{45,000}{0.625} = 72,000
\]
</think>

<answer>72000.0</answer>",72000.0
589,"We are a newlywed couple in our 30s. We are planning to take out a loan of 300 million won for three years for a jeonse deposit. If the simple interest rate is 2.75%, how much will the interest be?","<think>
The loan amount is 300 million won, and the annual interest rate is 2.75%. To calculate the interest, you can use the following formula:

Interest = Principal × Interest Rate × Time

Here, the time period is 3 years. Therefore, the calculation is as follows:

<calc>300000000 * 0.0275 * 3</calc> <result>24750000.0</result>
</think>
<answer>
24750000.0
</answer>",24750000.0
590,"To facilitate the translation work, if you borrow 7,500,000 won at an annual simple interest rate of 4.2% for 2 years, how much is the interest?","<think>In the question, we need to calculate the interest incurred when borrowing 7,500,000 won at an annual interest rate of 4.2% for 2 years. Using the interest calculation formula:
Interest = Loan Amount × Interest Rate × Period

The given loan amount is 7,500,000 won, the annual interest rate is 4.2%, and the loan period is 2 years. Expressing this in a formula:
Interest = 7,500,000 × 0.042 × 2

Performing the calculation,
<calc>7500000 * 0.042</calc> <result>315000.0</result> won
And calculating this again for the 2-year loan period:
<calc>315000.0 * 2</calc> <result>630000.0</result> won

Therefore, the interest incurred over 2 years is 630,000 won.</think>
<answer>630000.0</answer>",630000.0
591,"To prepare for moving abroad, I had to pay 14,100,000 won in interest over two years with a simple interest rate of 4.7% per year. How much was the original loan amount?","<think>
Using the given information, we use the simple interest formula to find the principal.

Simple interest formula:
Interest = Principal × Rate × Time

Given values:
- Interest = 14,100,000 KRW
- Rate = 4.7% = 0.047
- Time = 2 years

The formula to find the principal is:
Principal = Interest / (Rate × Time)

Substituting the values:
<calc>14100000 / (0.047 * 2)</calc> <result>150000000</result>
</think>
<answer>150000000 KRW</answer>",150000000.0
592,"If you take out a loan of 1,500,000 won at a simple interest rate of 4.2% per year for one year to pay off your credit card bill, how much is the loan interest?","<think>To process the credit card payment, a loan of 1,500,000 won is taken at a simple interest rate of 4.2% per year for 1 year. The formula for calculating simple interest is principal × rate × time. Therefore, the calculation is <calc>1500000 * 0.042 * 1</calc> <result>63000.0</result>.</think>
<answer>63000.0</answer>",63000.0
593,"The interest on a personal loan needed for living expenses and credit card debt repayment over two years amounted to 1.44 million won. If the annual simple interest rate is 4.8%, what was the loan amount?","<think>To calculate the loan interest accrued over 2 years at a simple interest rate of 4.8% per annum using the information provided in the question, we use the following simple interest formula:

Interest = Principal × Annual Interest Rate × Time Period.

The interest is 1,440,000 KRW, the annual interest rate is 4.8% (0.048), and the time period is 2 years.

Rearranging the formula to find the principal, we get:

Principal = Interest / (Annual Interest Rate × Time Period).

Now, let's perform the specific calculation:</think>

<calc>1440000 / (0.048 * 2)</calc> <result>15000000.0</result>

<answer>The loan amount is 15,000,000.0 KRW.</answer>",15000000.0
594,"I took out a simple interest loan of 5 million won for 2 years for project research funding, and the total interest came out to 650,000 won. Can you estimate the annual interest rate?","<think>
The formula for calculating simple interest is as follows:

Interest = Principal × Interest Rate × Time

Substituting the given values:

650,000 KRW = 5,000,000 KRW × Interest Rate × 2 years

To find the interest rate, divide both sides by (5,000,000 KRW × 2 years):

<calc>650000 / (5000000 * 2)</calc> <result>0.065</result>

Expressing this as a percentage gives 6.5%.
</think>
<answer>
6.5
</answer>",6.5
595,"How much is the interest if I take out a loan of 30,000,000 KRW at a simple interest rate of 4.2% per year for 2 years while living in a rented house?","<think>The current given conditions are as follows:
- Loan amount: 30,000,000 KRW
- Annual interest rate: 4.2%
- Loan period: 2 years
- Interest calculation method: Simple interest

Simple interest is calculated based on the principal amount each year. The method to calculate the interest amount is as follows:

Formula:
Interest = Principal × Interest rate × Period

Using the given formula:
Interest = 30,000,000 × 0.042 × 2

Calculating this:
<calc>30000000 * 0.042 * 2</calc> <result>2520000</result>
</think>

Therefore, the total interest after 2 years is:
<answer>
2,520,000 KRW
</answer>",2520000.0
596,"To prepare research funds for the future, I made a deposit to receive 1,650,000 won over 18 months. If it was calculated at an annual simple interest rate of 3.75%, how much did I deposit initially?","<think>
This problem involves finding the initial deposit amount using simple interest calculation. The basic formula used for simple interest is as follows:
\[ A = P(1 + rt) \]
where:
- \( A \) is the future value (1,650,000 KRW)
- \( P \) is the initial deposit amount (the value we want to find)
- \( r \) is the annual interest rate (0.0375)
- \( t \) is the time (in years) (18 months is 1.5 years)

First, we rearrange the formula to solve for the present value:
\[ P = \frac{A}{1 + rt} \]

Now, we substitute the given values into the formula:
\[ P = \frac{1,650,000}{1 + 0.0375 \times 1.5} \]

Let's calculate the above expression.
First, calculate 1 + 0.0375 \times 1.5:
<calc>0.0375 * 1.5</calc> <result>0.05625</result>
<calc>1 + 0.05625</calc> <result>1.05625</result>

Now, divide 1,650,000 by 1.05625:
<calc>1650000 / 1.05625</calc> <result>1562130.18</result>
</think>

<answer>
Therefore, the initial deposit amount is approximately 1,562,130.18 KRW.
</answer>",1562130.18
597,"I am a freelance writer in my 30s. If I deposit 100 million won in a simple interest parking account with an annual interest rate of 1.75% for one year, how much annual interest income will I earn?","<think>
The given problem is to calculate the interest income when depositing 100 million won in a simple interest savings account for one year at an annual interest rate of 1.75%. The simple interest formula is as follows:

Interest = Principal × Rate × Time

Here,
- Principal is 100,000,000 won,
- Rate is 1.75% (calculated as 0.0175),
- Time is 1 year.

Therefore, the calculation is as follows:

<calc>100000000 * 0.0175 * 1</calc> <result>1750000</result>
</think>
<answer>
The annual interest income is 1,750,000 won.
</answer>",1750000.0
598,"Please let me know the total amount I will receive if I deposit 500,000 won, which I saved by gradually reducing my living expenses, at an annual compound interest rate of 2.75% for 6 months.","<think>
The given problem is to calculate the deposited amount using compound interest. The compound interest formula is as follows:

\[ A = P \times \left(1 + \frac{r}{n}\right)^{nt} \]

Here,
- P is the principal amount (500,000 KRW),
- r is the annual interest rate (2.75% or 0.0275),
- n is the number of times interest is compounded per year (in this case, annually, so 1),
- t is the deposit period (6 months, or 0.5 years).

First, since 6 months is 0.5 years, we can simplify the formula:

\[ A = 500000 \times \left(1 + 0.0275 \times 0.5\right) \]

Now let's calculate this.
<calc>0.0275 * 0.5</calc> <result>0.01375</result>
Adding 1 to this gives <calc>1 + 0.01375</calc> <result>1.01375</result>.
Then, multiplying this by the principal amount:
\[ A = 500000 \times 1.01375 \]
<calc>500000 * 1.01375</calc> <result>506875</result>

However, we need to calculate the exact compound interest for 180 days:
The exact formula is as follows:
\[ A = 500000 \times \left(1 + 0.0275\right)^{\frac{180}{365}} \]

Now let's calculate this.

\[
A = 500000 \times (1 + 0.0275)^{\frac{180}{365}} \\
= 500000 \times (1.0275)^{0.4932}
\]

Calculating the value of \(1.0275^{0.4932}\) gives approximately 1.01347.
<calc>1.0275 ** 0.4932</calc> <result>1.01347</result>

\[
A \approx 500000 \times 1.01347 = 506734.21
\]
<calc>500000 * 1.01347</calc> <result>506734.21</result>

Therefore, the deposited amount is as follows:
</think>
<answer>506734.21</answer>",506734.21
599,"How much interest will be accrued if I take out a loan of 7,000,000 KRW at an annual simple interest rate of 4.8% for 2 years for business English course fees?","<think> To calculate using the given information with simple interest, the formula is Interest = Principal × Rate × Time. 
Here, the principal is 7,000,000 KRW, the rate is 4.8% (0.048), and the time is 2 years.
Therefore, the interest can be calculated as 7000000 × 0.048 × 2. </think>

<answer> You can calculate the interest using this formula:
<calc>7000000 * 0.048 * 2</calc> <result>672000</result> </answer>",672000.0
600,"I borrowed money for two years at an annual simple interest rate of 6.5%, and the interest amounted to 156,000 won. What was the loan amount?","<think>
The formula for calculating simple interest is \( I = P \times r \times t \). Here:
- \( I \) is the interest accrued,
- \( P \) is the principal amount,
- \( r \) is the annual interest rate,
- \( t \) is the time period in years.

In the problem, the principal amount \( P \) is 1,200,000 won, the annual interest rate \( r \) is 6.5% (i.e., 0.065), and the time period \( t \) is 2 years. Substituting these values into the formula:

<calc>1200000 * 0.065 * 2</calc> <result>156000.0</result>

Therefore, the interest accrued is 156,000 won.
</think>

<answer>156000.0</answer>",156000.0
601,"To convert a monthly rental apartment to a lease, I took out a deposit loan for two years. Under the condition of simple interest at an annual rate of 4.2%, the total repayment amount was 16,260,000 won. How much was the loan amount?","<think>
The given problem is to calculate the amount of loan received when the total repayment amount, including the interest, is given under simple interest conditions. Let the principal amount borrowed be \( P \), the annual interest rate be \( r \), and the loan period be \( t \) years. The total repayment amount \( A \) can be calculated using the following simple interest formula:

\[ A = P(1 + rt) \]

Substituting the given conditions,
annual interest rate \( r = 0.042 \),
loan period \( t = 2 \) years,
total repayment amount \( A = 16260000 \) won.

To find the principal \( P \), we can rearrange the formula as follows:

\[ P = \frac{A}{1 + rt} \]

Substituting the given data and performing the calculation,

\[ P = \frac{16260000}{1 + 0.042 \times 2} \]

Thus, calculating,

<calc>1 + 0.042 * 2</calc> <result>1.084</result>

\[ P = \frac{16260000}{1.084} \]

<calc>16260000 / 1.084</calc> <result>15000000.0</result>

Therefore, the amount of loan received is 15,000,000 won.
</think>
<answer>
15000000.0
</answer>",15000000.0
602,"The interest for a year at a simple annual rate of 4.5% to resolve credit card debt was 225,000 won. What was the loan amount?","<think>To find the loan principal \( P \), we use the interest formula \( I = P \times r \times t \).
The interest \( I = 225,000 \) won, the annual interest rate \( r = 4.5\% = 0.045 \), and the time \( t = 1 \) year.

# Explanation:

The process to find the loan principal based on the given information is as follows.

1. Use the interest formula: \( I = P \times r \times t \).
2. The interest \( I = 225,000 \) won,
3. The interest rate \( r = 4.5\% = 0.045 \),
4. The time \( t = 1 \) year.

Based on this, we modify the interest formula to find the principal \( P \):
\( P = \frac{I}{r \times t} \).

Substitute the given values:
<calc>225000 / (0.045 * 1)</calc> <result>5000000</result>.

Therefore, the loan amount is 5,000,000 won.</think>

<answer>The loan amount is 5,000,000 won.</answer>",5000000.0
603,"I am a company employee in my mid-30s. I need emergency funds, so I plan to borrow 3 million won through an emergency loan at an annual interest rate of 5.5% for one year. How much interest will I have to pay?","<think>
The given loan amount is 3,000,000 KRW, and the annual interest rate is 5.5%. To calculate the interest, you need to multiply the loan amount by the interest rate and then by the loan period. Therefore, the calculation formula is as follows:

<calc>3000000 * 0.055 * 1</calc> <result>165000</result>

Through this calculation, the interest accrued over one year will be 165,000 KRW.
</think>
<answer>
The interest is 165,000 KRW.
</answer>",165000.0
604,"How much is the interest when taking out a credit loan of 15,000,000 KRW at a simple interest rate of 3.9% per year for 2 years for an IT project investment?","<think>
The formula for calculating simple interest is as follows:

Interest = Principal × Interest Rate × Time

Substituting the given values:
- Principal = 15,000,000 KRW
- Annual Interest Rate = 3.9% = 0.039
- Time = 2 years

Therefore, the interest is:
<calc>15000000 * 0.039 * 2</calc> <result>1170000.0</result> KRW.
</think>
<answer>1170000.0</answer>",1170000.0
605,"If I deposit 1,500,000 won at an annual compound interest rate of 3.75% for one year to raise funds for real estate investment, how much will I receive at maturity?","<think>
1. The target for calculation is the maturity amount of a deposit including compound interest.
2. The initial deposit we have is 1,500,000 KRW.
3. The interest rate is 3.75% per annum.
4. The period is 1 year, and since it is compound interest, we set the unit period to 1 year.

To use the compound interest formula, we modify the following equation.
A = P × (1 + r/n)^(nt)
where,
A is the maturity amount,
P is the principal,
r is the interest rate,
n is the number of compounding periods (since it is annually compounded, n = 1),
t is the period (in years),

In our case,
P = 1,500,000 KRW,
r = 3.75% = 0.0375,
n = 1,
t = 1 year

Substituting these values,
A = 1500000 × (1 + 0.0375/1)^(1×1)
A = 1500000 × (1 + 0.0375)
A = <calc>1500000 * 1.0375</calc> <result>1556250.0</result>

Therefore, the total amount receivable at maturity is 1,556,250 KRW.
</think>

<answer>1556250.0</answer>",1556250.0
606,"I want to deposit monthly into a free savings account for 24 months and receive a total of 540,000 won in interest. How much should I deposit each month based on an annual simple interest rate of 3.75%?","<think>The given problem is to calculate how much to save each month in order to receive a total interest of 540,000 KRW. The annual interest rate is 3.75%, and it is calculated using simple interest.

1. First, since this problem deals with saving a fixed amount each month, let's denote the total period of the savings as n months and the monthly deposit amount as x KRW.

2. The monthly deposit amount x will receive interest for the remaining period each month. The amount deposited in the first month will receive interest for the entire period (2 years, 24 months), while the amount deposited in the last month will not receive any interest.

3. For calculation, we can find the average interest period for the monthly deposit amount. On average, the interest is received for (n + 1) / 2 periods.
   Here, n=24, so the average interest period for each month is <calc>(24 + 1) / 2</calc> <result>12.5</result> months.

4. The monthly interest rate is the annual interest rate divided by 12 months. Since the annual interest rate is 3.75%,
   the monthly interest rate = <calc>3.75 / 12 / 100</calc> <result>0.003125</result>.

5. Therefore, considering the average interest period and the monthly interest rate, the total interest formula is as follows:
   Total interest = x * n * average interest period * monthly interest rate
                 = x * <calc>24 * 12.5 * 0.003125</calc> <result>0.9375</result>

6. Setting the above formula equal to 540,000 KRW and solving for x, we get:
540,000 = x * 0.9375
=> x = <calc>540000 / 0.9375</calc> <result>576000</result>
</think>

<answer>
Therefore, the amount to be saved each month is 576,000 KRW.
</answer>",576000.0
607,"To fund the excavation project, a sole proprietor took out a loan at a simple interest rate of 4.2% per year and paid 2,520,000 won in interest over 2 years. What was the loan amount?","<think>To solve the given problem, we will first use the interest calculation formula \( I = P \times r \times t \). Here,
- \( I \) is the interest,
- \( P \) is the principal (loan amount),
- \( r \) is the annual interest rate,
- \( t \) is the time (in years).

The given data is as follows:
- \( I = 2520000 \) KRW,
- \( r = 0.042 \),
- \( t = 2 \) years.

We need to find the principal \( P \). This can be calculated as follows:

\[ P = \frac{I}{r \times t} \]

Using the given formula, we calculate,
<calc>0.042 * 2</calc> <result>0.084</result>

Now, we divide the numerator by the denominator to find the principal:
<calc>2520000 / 0.084</calc> <result>30000000.0</result>

Therefore, the loan amount is 30,000,000 KRW.</think>

<answer>The loan amount is 30,000,000 KRW.</answer>",30000000.0
608,"If I borrow 1,500,000 won at a simple interest rate of 4.2% per year for one year, how much interest will I have to pay?","<think>
The formula for calculating annual interest is as follows:

Interest = Principal × Rate × Time

Substituting the given values,

- Principal = 1,500,000 KRW
- Rate = 4.2% = 0.042
- Time = 1 year

Therefore,

<calc>1500000 * 0.042 * 1</calc> <result>63000.0</result>
</think>
<answer>63000.0</answer>",63000.0
609,"I started a savings plan for future plans, and after depositing every month for a total of 2 years, a simple interest rate of 3.2% was applied, resulting in approximately 768,000 won in interest. Can we estimate how much was deposited each month?","<think>
First, let's use the simple interest calculation formula to find the monthly deposit amount. In the case of simple interest, the interest is calculated at a fixed rate on the principal each month.

The given information is as follows:
- Total period: 2 years = 24 months
- Annual interest rate: 3.2%
- Total interest amount: 768,000 KRW

The monthly interest rate is the annual interest rate divided by 12:
Monthly interest rate = 3.2% / 12 = 0.2667%

Assuming the deposits are made in an arithmetic sequence each month, the first month will have a deposit of x KRW, the second month x KRW, ..., and the last month x KRW. The total interest amount is the sum of the interest generated by the deposit amount each month.

Since the deposit amount is the same every month, the total interest amount can be calculated as follows:
Total interest amount = x * (24 * 25 / 2) * (monthly interest rate)

Here, 24 * 25 / 2 is the sum formula of an arithmetic sequence, which is related to the number of deposits over the total period.

Now, let's substitute the given values to find x:
<calc>24 * 25 / 2</calc> <result>300</result>
<calc>3.2 / 12 / 100</calc> <result>0.0026667</result>
<calc>300 * 0.0026667</calc> <result>0.8</result>
<calc>768000 / 0.8</calc> <result>960000</result>
</think>
<answer>
A monthly deposit of 960,000 KRW was made.
</answer>",960000.0
610,"I want to save weekly for 26 weeks at a simple interest rate of 3.5% per annum to receive 227,000 won in interest for the education funds of three children. How much should I deposit each week?","<think>To solve the problem, we can use the given information in the following way:

- Interest = Principal × Rate × Time
- Here, the principal is the combination of the amount saved each week and the duration of the savings.

1. Let the amount saved each week be X, and the total amount saved over the entire period is the sum of the amounts saved over 26 weeks.
2. Consider the interest generated by the amount saved each week under simple interest conditions.

For the amount X saved each week, the additional amount generated each week can be calculated as follows:
The amount X saved in the first week generates interest for 26 weeks. Calculated with simple interest:
- First week: X × 26 weeks
- Second week: X × 25 weeks
- Third week: X × 24 weeks
- ...
- Last week: X × 1 week

Therefore, the total interest generated is:
- Total interest generated: X × (26 + 25 + 24 + ... + 1)

This can be calculated as the sum of an arithmetic series:
Sum = X × (26 × (26 + 1) / 2) = X × 351

The total interest is calculated at an annual rate of 3.5% on the total savings amount:
The weekly interest rate is considered by dividing the annual rate by 52 weeks:
The total interest generated can be composed as follows:

Total interest = Interest generated amount × (weekly interest rate)
                = X × 351 × (3.5 / 52 / 100)

We set up an equation to make the total interest equal to 227,000 KRW:
227000 = X × 351 × (3.5 / 52 / 100)

Solving this equation for X:
<calc>227000 / (351 * 3.5 / 52 / 100)</calc> <result>960846.56084656087</result>
</think>
<answer>960846.56</answer>",960846.56
